body_part,sub_category,original_english,twi_translation
Spine & Sciatica,Sciatica & Radiating Pain,The pain starts in my lower back and shoots straight into my buttock.,Me kyɛrɛw mu yaw no firi m'akyi kɔ m'atɛtɛ mu pɛpɛɛpɛ.
Spine & Sciatica,Nerve & Sensory,My lower back is numb and the numbness is creeping further down my leg.,Me kyɛrɛw ntene na ɛtɛw reba me nan mu.
Spine & Sciatica,Sciatica & Radiating Pain,My lower back pain shoots down my leg and my foot goes completely numb.,Me kyɛrɛw yaw no tu kɔ me nan mu ma me nan nnyina yie.
Spine & Sciatica,Sciatica & Radiating Pain,My lower back pain shoots down my leg and my foot goes completely numb.,Me kyɛrɛw yaw no tu kɔ me nan mu na me nan abɔ me.
Neck,Stiffness & Mobility,My neck is totally locked up and I can't turn it to either side.,"Me kɔn asiw, na mentumi mfa m’ani mma nifa anaa benkum."
Neck,Stiffness & Mobility,My neck feels stiff as a rod first thing in the morning.,Me kɔn ayɛ den te sɛ dadeɛ anɔpa koraa.
Neck,Stiffness & Mobility,My neck is totally locked up and I can't turn it to either side.,"Me kɔn ayɛ kɛtɛ, mentumi mma no nifa anaa benkum mpo."
Neck,Stiffness & Mobility,My neck is totally locked up and I can't turn it to either side.,"Me kɔn ayɛ kɛtɛ, na mentumi mma no nifa anaa benkum."
Hip,Groin & Referred Pain,"It feels like a raw, throbbing ache deep inside the socket of my hip.","Me kɔn kuro mu hɔ yɛ me ya, ɛte sɛ nea ɛbobom."
Hip,Groin & Referred Pain,"It feels like a raw, throbbing ache deep inside the socket of my hip.",Me kɔn kuro mu no yɛ me ya na ɛbobom me.
Neck,Stiffness & Mobility,My neck is totally locked up and I can't turn it to either side.,"Me kɔn mu ayɛ duru koraa, na mentumi mma no nkyɛn biara."
Neck,Nerve & Radiating Pain,The pain in my neck radiates all the way up into my head.,Me kɔn mu mpopae no reka me ti mu.
Hip,Groin & Referred Pain,The hip pain shoots straight into my groin and inner thigh.,Me kɔn mu ya no reteɛ kɔ me ntweneɛ ne me sere mu.
Neck,Nerve & Radiating Pain,The pain in my neck radiates all the way up into my head.,Me kɔn mu yare no rekɔ me ti mu kɔ.
Neck,Nerve & Radiating Pain,The pain in my neck radiates all the way up into my head.,Me kɔn mu yare no retu afi me kɔn mu akɔ me ti mu.
Neck,Nerve & Radiating Pain,The pain in my neck radiates all the way up into my head.,Me kɔn mu yare no yɛ me te sɛ ɛrefi me kɔn mu akɔ me ti mu.
Neck,Stiffness & Mobility,My neck is totally locked up and I can't turn it to either side.,Me kɔn mu yɛ me duru na mentumi mma no nkyɛn biara.
Hip,Groin & Referred Pain,"It feels like a raw, throbbing ache deep inside the socket of my hip.",Me kɔn mu yɛ me ya dodo na ɛyɛ me sɛ ɛrebobom.
Nose,Congestion & Pressure,There's a heavy pressure across my cheekbones and forehead.,Me kɔn ne m’anim resi me.
Nose,Congestion & Pressure,There's a heavy pressure across my cheekbones and forehead.,Me kɔn ne m’anim yɛ me nsi.
Neck,Nerve & Radiating Pain,The pain in my neck radiates all the way up into my head.,Me kɔn no mu yare no doro akɔ me ti mu.
Hip,Groin & Referred Pain,The hip pain shoots straight into my groin and inner thigh.,Me kɔn ya no bɔ kɔ me bosome ne me sere mu pɛpɛɛpɛ.
Hip,Groin & Referred Pain,The hip pain shoots straight into my groin and inner thigh.,Me kɔn ya no firi hɔ kɔ me bosome ne me mogya mu.
Hip,Groin & Referred Pain,The hip pain shoots straight into my groin and inner thigh.,Me kɔn ya no firi hɔ kɔ me ntweneɛ ne me sere mfinimfini.
Hip,Groin & Referred Pain,The hip pain shoots straight into my groin and inner thigh.,Me kɔn ya no si me ntweneɛ ne me sere mu.
Lungs & Breathing,Cough & Airways,I coughed up a small amount of blood.,Me kɔsam nti mogya kakra bi baa me nsam.
Shoulder,Pain & Aching,My shoulder aches so badly it wakes me up every time I roll onto it.,Me m'abɔdwe yɛ me ya paa ma ɛma menyan bere biara a mɛdan m'akyi mɛto so.
Lungs & Breathing,Cough & Airways,My airway feels like it's closing up and getting narrower.,"Me m'mene mu hɔ retwitwa, na ɛreyɛ nketenkete."
Upper Abdomen,Liver & Gallbladder Area,The pain under my ribs is shooting into my right shoulder blade.,Me mbatini ase yareɛ no rekɔ me nifa abati no so.
Upper Abdomen,Liver & Gallbladder Area,"There's a dull, heavy ache just under my right rib cage.",Me mbatini ase yareɛ no retu kɔ me nifa abati no mu.
Lungs & Breathing,Cough & Airways,My airway feels like it's closing up and getting narrower.,"Me men'ne mu retwitwa, ɛyɛ me sɛ ɛreyɛ ketewa."
Mouth & Throat,Swallowing & Lumps,There's a constant tightness in my throat like something is pressing on it.,"Me mene mu hye me dodo, ɛte sɛ nea biribi da so."
Nose,Discharge & Irritation,Thick yellow-green mucus is draining down the back of my throat.,Me mene mu resi hwenetwam a ɛyɛ duru ne ɛkɔkɔɔ-fitaa.
Mouth & Throat,Swallowing & Lumps,There's a constant tightness in my throat like something is pressing on it.,"Me mene mu yɛ me denden daa, te sɛ nea ɛho atim."
Mouth & Throat,Swallowing & Lumps,There's a constant tightness in my throat like something is pressing on it.,"Me mene mu yɛ me hyɛhyɛ, ɛte sɛ nea biribi retim so."
Mouth & Throat,Swallowing & Lumps,Food feels like it's getting stuck halfway down my throat.,Me mene mu yɛ me sɛ aduane no gyina hɔ nsi fam.
Mouth & Throat,Swallowing & Lumps,"Swallowing feels like pushing food through a narrow, painful tube.","Me mene mu yɛ me ya bere a meremene aduane no, ɛte sɛ nea ɛkwan no abɛfɔ."
Nose,Discharge & Irritation,There's a constant drip at the back of my throat making me cough.,Me menem ase resu nti merewosow.
Nose,Discharge & Irritation,There's a constant drip at the back of my throat making me cough.,Me menemu hɔ resu na ɛrema merewosow berɛ nyinaa.
Nose,Discharge & Irritation,There's a constant drip at the back of my throat making me cough.,Me menemu kuro resu na ɛma merewosow.
Mouth & Throat,Throat Pain,My throat is so raw and sore it burns with every swallow.,Me menewa afa baako mu yɛ me ya te sɛ nea wɔde adeɛ nnam bɔ me.
Mouth & Throat,Throat Pain,It hurts to swallow even my own saliva.,"Me menewa afa baako mu yɛ me ya yiye, te sɛ nea wɔde adeɛ nnam keka me."
Mouth & Throat,Throat Pain,It hurts to swallow even my own saliva.,Me menewa afa baako yɛ me ya nnam.
Mouth & Throat,Throat Pain,It hurts to swallow even my own saliva.,Me menewa akyi te sɛ nea gya sram bi da hɔ.
Mouth & Throat,Throat Pain,It hurts to swallow even my own saliva.,Me menewa akyi yɛ me hye te sɛ nea gya sram bi da hɔ.
Mouth & Throat,Throat Pain,My throat is so raw and sore it burns with every swallow.,"Me menewa ayɛ me hye yiye, na ɛyɛ me ya berɛ a meremine."
Mouth & Throat,Throat Pain,My throat feels like I swallowed broken glass.,Me menewa mu ayɛ me hye na ɛyɛ me ya berɛ biara a mɛmene.
Mouth & Throat,Throat Pain,"I have a sharp, stabbing pain in my tonsil on one side.",Me menewa mu te sɛ nea biribi kura hɔ a merentumi mmin.
Mouth & Throat,Throat Pain,"I have a sharp, stabbing pain in my tonsil on one side.",Me menewa mu te sɛ nea biribi si hɔ a merentumi mmin mma ɛnkɔ.
Mouth & Throat,Throat Pain,My throat feels like I swallowed broken glass.,Me menewa mu te sɛ nea mɛmene ahweɛ a epae.
Mouth & Throat,Throat Pain,My throat feels like I swallowed broken glass.,"Me menewa yɛ me ya papa, na ɛyɛ me hye berɛ biara a meremine."
Mouth & Throat,Throat Pain,My throat feels like I swallowed broken glass.,Me menewa yɛ me ya senea anka mɛmene akyekyere a epae.
Mouth & Throat,Throat Pain,My throat feels like I swallowed broken glass.,Me menewa yɛ me ya te sɛ nea mɛmene nneɛma a ɛyɛ nnam.
Kidney & Flank,Flank Pain,"I have a dull, throbbing ache right under my back ribs on one side.","Me mfeɛ ase hɔ wɔ me akyiri nkyɛn baako no, ɛyɛ me ya kerekere"
Kidney & Flank,Flank Pain,"I have a dull, throbbing ache right under my back ribs on one side.",Me mfeɛ ase hɔ yɛ me ya ketewa bi a ɛkeka
Upper Abdomen,Stomach & Digestion,Every bite of food gives me a sharp cramp right under my ribs.,Me mfeɛ ase keka me bere a medidi biara.
Upper Abdomen,Stomach & Digestion,Every bite of food gives me a sharp cramp right under my ribs.,Me mfeɛ ase yɛ me ya bere a meka aduan kakra biara.
Chest,Respiratory & Breathing,My chest feels so tight my ribs won't expand.,Me mfeɛ no ntumi ntrɛ nti me kokoɔ mu yɛ me den paa.
Kidney & Flank,Associated Symptoms,My lower back pain is so severe it's making me vomit.,Me mfinimfini no yɛ me ya kɛseɛ na ɛma me mfe.
Kidney & Flank,Associated Symptoms,My lower back pain is so severe it's making me vomit.,Me mfinimfini yareɛ no yɛ den paa ma ɛma me yareɛ a ɛma me pame.
Kidney & Flank,Associated Symptoms,My lower back pain is so severe it's making me vomit.,Me mfinimfini yareɛ no yɛ me ya paa ma ɛma me pame.
Shoulder,Nerve & Radiating Pain,"There's a burning, tingling sensation running from my shoulder to my fingers.","Me mmati firi ase kɔ me nsateaa mu, me nsa rete me na ɛhyew me."
Shoulder,Nerve & Radiating Pain,"There's a burning, tingling sensation running from my shoulder to my fingers.","Me mmati firi ase kɔ me nsateaa mu, ɛhyew me na ɛrete me."
Shoulder,Nerve & Radiating Pain,"There's a burning, tingling sensation running from my shoulder to my fingers.","Me mmati firi ase kɔ me nsateaa mu, ɛrete me na ɛhyew me."
Shoulder,Nerve & Radiating Pain,"There's a burning, tingling sensation running from my shoulder to my fingers.","Me mmati firi ase kɔ me nsateaa mu, ɛrete me na ɛyɛ me hye."
Shoulder,Nerve & Radiating Pain,"There's a burning, tingling sensation running from my shoulder to my fingers.","Me mmati firi ase kɔ me nsateaa mu, ɛte sɛ nea ɛhyew na ɛrete me."
Shoulder,Nerve & Radiating Pain,A sharp pain is shooting from my shoulder down my arm.,"Me mmati mu ya a ɛwoso no, ɛrekyerɛ akɔ me nsa mu."
Shoulder,Nerve & Radiating Pain,A sharp pain is shooting from my shoulder down my arm.,"Me mmati mu ya a ɛyɛ no, ɛrefiri hɔ akɔ me nsa mu."
Shoulder,Nerve & Radiating Pain,A sharp pain is shooting from my shoulder down my arm.,"Me mmati mu ya a ɛyɛ no, ɛte sɛ nea biribi kyerɛ akɔ me nsa mu."
Shoulder,Nerve & Radiating Pain,A sharp pain is shooting from my shoulder down my arm.,"Me mmati mu ya a ɛyɛ takaa no, ɛrekyerɛ akɔ me nsa mu."
Shoulder,Nerve & Radiating Pain,My shoulder pain radiates up into my neck and base of my skull.,Me mmati mu ya no firi hɔ kɔ me kɔn ne me tiri ase.
Shoulder,Nerve & Radiating Pain,My shoulder pain radiates up into my neck and base of my skull.,Me mmati mu ya no reforo akɔ me kɔn ne me tiri ase.
Shoulder,Nerve & Radiating Pain,My shoulder pain radiates up into my neck and base of my skull.,Me mmati mu ya no reforo akɔ me kɔn ne me tiri ase.
Shoulder,Nerve & Radiating Pain,My shoulder pain radiates up into my neck and base of my skull.,Me mmati mu ya no rekyerɛ akɔ me kɔn mu ne me tiri ase hɔ.
Shoulder,Nerve & Radiating Pain,My shoulder pain radiates up into my neck and base of my skull.,Me mmati mu ya no rekyerɛ akɔ me kɔn ne me tiri ase.
Shoulder,Nerve & Radiating Pain,A sharp pain is shooting from my shoulder down my arm.,Me mmati mu ya no rekyerɛ akɔ me nsa mu.
Upper Back,Muscle & Soft Tissue,I have a burning ache across my shoulders spreading up into my neck.,Me mmati mu yɛ me hye a ɛreto kɔ me kɔn so.
Upper Back,Muscle & Soft Tissue,I have a burning ache across my shoulders spreading up into my neck.,Me mmati no mu yɛ me dɛn na ɛhye me kɔsi me kɔn mu.
Shoulder,Pain & Aching,"I have a deep, grinding ache in my shoulder joint that never stops.",Me mmati no mu yɛ me ya a ɛkɔ so daa.
Shoulder,Pain & Aching,"I have a deep, grinding ache in my shoulder joint that never stops.",Me mmati no mu yɛ me ya a ɛnnyae da koraa.
Shoulder,Pain & Aching,"I have a deep, grinding ache in my shoulder joint that never stops.",Me mmati no mu yɛ me ya a ɛnnyae da.
Shoulder,Pain & Aching,"I have a deep, grinding ache in my shoulder joint that never stops.",Me mmati no mu yɛ me ya a ɛnyɛ kwan.
Shoulder,Pain & Aching,"I have a deep, grinding ache in my shoulder joint that never stops.",Me mmati no mu yɛ me ya kɛseɛ a ɛnyɛ kwan da.
Shoulder,Pain & Aching,My shoulder feels like it's been torn apart from the inside.,Me mmati no mu yɛ me ya sɛ obi retwa me.
Shoulder,Pain & Aching,My shoulder feels like it's been torn apart from the inside.,Me mmati no yɛ me ya sɛ obi rekeka mu afiri mu.
Upper Back,Muscle & Soft Tissue,I have a burning ache across my shoulders spreading up into my neck.,Me mmati nyinaa hye me na ɛrekɔ me kɔn mu.
Upper Back,Muscle & Soft Tissue,I have a burning ache across my shoulders spreading up into my neck.,Me mmati nyinaa yɛ me hye na ɛreforo akɔ me kɔn mu.
Heart & Cardiovascular,Circulation & Vascular,My veins look swollen and feel like they are throbbing under the skin.,Me mogya akwaa afor na ɛyɛ me sɛ ɛreperepe wɔ me ho.
Heart & Cardiovascular,Circulation & Vascular,My veins look swollen and feel like they are throbbing under the skin.,Me mogya akwaa afor na ɛyɛ me sɛ ɛreperepe wɔ me honam ase.
Chest,Palpitations,I can feel my pulse pounding violently in my throat.,Me mogya rebɔ dennen wɔ me kɔn mu.
Lower Abdomen,Acute & Severe,It feels like something inside just ruptured or popped.,"Me mu hyeɛ no, ɛte sɛ adeɛ bi a apae me yafunu mu."
Kidney & Flank,Associated Symptoms,My lower back pain is so severe it's making me vomit.,Me m’akyi no yɛ me ya dodo ma ɛma me mpae.
Kidney & Flank,Associated Symptoms,My lower back pain is so severe it's making me vomit.,Me m’akyi no yɛ me ya ma ɛma me hwi.
Lower Abdomen,Localised Pain,There's a ripping or tearing sensation in my groin when I move.,"Me n'anan ase hɔ rebu, te sɛ nea ɛretwetwa bere a megyina hɔ."
Lower Abdomen,Localised Pain,There's a ripping or tearing sensation in my groin when I move.,Me n'anan ase retwetwa me bere a meretwitwa me ho.
Lower Abdomen,Localised Pain,"I have a deep, throbbing ache right around my belly button.","Me n'apɔn ho yare dodo, na ɛdidi me."
Lower Leg & Calf,Swelling & Vascular,My lower leg looks much fatter than the other one and feels firm.,Me nan a ɛwɔ ase no ayɛ kɛse asu nea aka no na ɛyɛ den.
Lower Leg & Calf,Swelling & Vascular,My lower leg looks much fatter than the other one and feels firm.,"Me nan a ɛwɔ ase no ayɛ kɛse asu nea aka no, na sɛ meka a ɛyɛ dendeenden."
Lower Leg & Calf,Swelling & Vascular,My lower leg looks much fatter than the other one and feels firm.,Me nan a ɛwɔ ase no ayɛ kɛse asu nea ɛkane no na ɛyɛ den.
Lower Leg & Calf,Swelling & Vascular,My lower leg looks much fatter than the other one and feels firm.,"Me nan a ɛwɔ ase no ayɛ kɛse asu ɛbaako no, na ɛte sɛ nea ɛyɛ den."
Lower Leg & Calf,Swelling & Vascular,My lower leg looks much fatter than the other one and feels firm.,Me nan a ɛwɔ ase no kɛse asu ɛbaako no na ɛyɛ den.
Lower Leg & Calf,Nerve & Sensation,There's a pins-and-needles buzzing in my lower leg that won't stop.,Me nan a ɛwɔ ase no reka me sɛ nsunsuanso a ɛntwa gyae da.
Lower Leg & Calf,Nerve & Sensation,There's a pins-and-needles buzzing in my lower leg that won't stop.,Me nan a ɛwɔ ase no reka me sɛ nsunsuanso a ɛntwa.
Lower Leg & Calf,Nerve & Sensation,There's a pins-and-needles buzzing in my lower leg that won't stop.,Me nan a ɛwɔ ase no reka me sɛ nsunsuanso na ɛnyɛ hwee.
Lower Leg & Calf,Nerve & Sensation,There's a pins-and-needles buzzing in my lower leg that won't stop.,"Me nan a ɛwɔ ase no reka me, na ɛte sɛ nsunsuanso a ɛntwa kwan."
Lower Leg & Calf,Nerve & Sensation,There's a pins-and-needles buzzing in my lower leg that won't stop.,"Me nan a ɛwɔ ase no reka me, na ɛyɛ me sɛ nsunsuanso na ɛrekyekyere me."
Lower Leg & Calf,Swelling & Vascular,My leg is swollen like a balloon and feels like it's about to burst.,Me nan afo te sɛ balloon na ɛte sɛ nea ɛbɛpae.
Lower Leg & Calf,Swelling & Vascular,My leg is swollen like a balloon and feels like it's about to burst.,Me nan afo yɛ kɛse sɛ balloon na ɛrehyɛ me sɛ nea ɛbɛpae.
Lower Leg & Calf,Swelling & Vascular,My leg is swollen like a balloon and feels like it's about to burst.,Me nan afo yɛ kɛse sɛ balloon na ɛte sɛ nea ɛreba abepae.
Ankle & Foot,Pain & Injury,"There's a sharp, tearing pain at the back of my heel when I push off.",Me nan akyi no yɛ me ya paa sɛ nea wɔretwitwa no bere a merebɔ mmɔden sɛ mebɛnantew.
Ankle & Foot,Pain & Injury,"There's a sharp, tearing pain at the back of my heel when I push off.",Me nan akyi no yɛ me ya paa sɛ nea wɔretwitwa no bere biara a mebɔ mmɔden sɛ mebɛgyina.
Ankle & Foot,Pain & Injury,The pain in my heel feels like stepping on a sharp nail every single step.,"Me nan akyi no yɛ me ya paa, ɛte sɛ nea merefa ntwoma nnam wɔ me nan ase."
Ankle & Foot,Pain & Injury,The pain in my heel feels like stepping on a sharp nail every single step.,Me nan akyi no yɛ me ya sɛ nea merefa ntwoma nnam wɔ me nan ase bere biara a mɛnantew.
Lower Leg & Calf,Muscle Pain & Cramps,My shin feels like it's splintering from the inside when I run.,Me nan anim no te sɛ neɛ ɛretwitwa firi mu bere a meretu mmirika.
Lower Leg & Calf,Muscle Pain & Cramps,My shin feels like it's splintering from the inside when I run.,Me nan anim no te sɛ neɛ ɛretwitwa mu bere a meretu mmirika.
Ankle & Foot,Nerve & Sensation,"There's a burning, electric sensation in the sole of my foot.",Me nan ase retete me te sɛ nkanea dadeɛ.
Ankle & Foot,Nerve & Sensation,"There's a burning, electric sensation in the sole of my foot.",Me nan ase retete me te sɛ ogya anaa biribi a ɛretete me.
Ankle & Foot,Nerve & Sensation,"There's a burning, electric sensation in the sole of my foot.",Me nan ase retete me te sɛ ogya.
