body_part,sub_category,original_english,twi_translation
Brain & Neurological,Consciousness & Cognition,I suddenly couldn't remember where I was or what I was doing.,Mpofirim ara na me werɛ firii baabi a mewɔ ne deɛ mereyɛ nyinaa.
Brain & Neurological,Consciousness & Cognition,I suddenly couldn't remember where I was or what I was doing.,Prɛko pɛ na me werɛ firii baabi a megyina ne nea mereyɛ saa berɛ no.
Brain & Neurological,Consciousness & Cognition,I suddenly couldn't remember where I was or what I was doing.,"Ampofirim ara, m’adwene yerae wɔ baabi a mewɔ ne adwuma a mereyɛ ho."
Brain & Neurological,Consciousness & Cognition,I suddenly couldn't remember where I was or what I was doing.,Mintumi nkae baabi a mewɔ anaa nea mereyɛ koraa wɔ saa berɛ ketewa yi mu.
Brain & Neurological,Consciousness & Cognition,I suddenly couldn't remember where I was or what I was doing.,Mpofirim na m’adwene mu paee na me werɛ firii baabi a mewɔ ne adwuma a ɛwɔ me nsa mu.
Brain & Neurological,Consciousness & Cognition,I had a blank episode where I lost a few seconds of time.,M’adwene mu paee kakra ma metwee me ho firi wiase nnidi mu kakra.
Brain & Neurological,Consciousness & Cognition,I had a blank episode where I lost a few seconds of time.,Meyɛɛ tɔnn berɛ tiawa bi ma m’adwene yerae sekɔnd kakra.
Brain & Neurological,Consciousness & Cognition,I had a blank episode where I lost a few seconds of time.,M’ani so yɛɛ m’aduruu na me werɛ firii m’adwene ho sekɔnd kakra.
Brain & Neurological,Consciousness & Cognition,I had a blank episode where I lost a few seconds of time.,Meyɛɛ komm mpo a m’adwene nni hɔ sekɔnd kakra.
Brain & Neurological,Consciousness & Cognition,I had a blank episode where I lost a few seconds of time.,M’adwene mu yɛɛ me hwee mmerɛ bi te sɛ nea menyɛ ɔteasefoɔ sekɔnd kakra.
Brain & Neurological,Consciousness & Cognition,My brain feels like it's sloshing around inside my skull when I move.,"Sɛ mekeka me ho a, ɛte sɛ nea m’amene rewoso wɔ me tikwankora mu te sɛ nsuo."
Brain & Neurological,Consciousness & Cognition,My brain feels like it's sloshing around inside my skull when I move.,"Sɛ menante a, m’amene popo wɔ me ti mu te sɛ nea biribi rewoso wɔ koraa mu."
Brain & Neurological,Consciousness & Cognition,My brain feels like it's sloshing around inside my skull when I move.,"Sɛ mekeka me ti a, mete nka sɛ m’amene repopo wɔ me ti mu te sɛ nsuo a ɛwɔ toa mu."
Brain & Neurological,Consciousness & Cognition,My brain feels like it's sloshing around inside my skull when I move.,"Sɛ meyɛ biribiara a, ɛte sɛ nea m’amene no rewoso wɔ me tikopo mu."
Brain & Neurological,Consciousness & Cognition,My brain feels like it's sloshing around inside my skull when I move.,"Sɛ mekeka me ho a, mete nka sɛ m’amene popo bɔ me ti dadeɛ no ho."
Brain & Neurological,Sensory Disturbances,I'm seeing flashing lights and bright zig-zag patterns.,Mehu akanea bi a ɛrepaepae me ani so ne nsensanee a ɛkɔ banyin-banyin.
Brain & Neurological,Sensory Disturbances,I'm seeing flashing lights and bright zig-zag patterns.,M'ani so reyɛ me hyɛnhyɛnhyɛn te sɛ nea kanea bi rema m'ani so ayɛ mfeemfee.
Brain & Neurological,Sensory Disturbances,I'm seeing flashing lights and bright zig-zag patterns.,Mehu nsensanee a ɛsensen m'ani so a ɛhyɛn yiye te sɛ anyinam.
Brain & Neurological,Sensory Disturbances,I'm seeing flashing lights and bright zig-zag patterns.,M'ani so rema me hyɛnhyɛnhyɛn te sɛ ayasoso.
Brain & Neurological,Sensory Disturbances,I'm seeing flashing lights and bright zig-zag patterns.,Mehu nsensanee banyin-banyin ne akanea a ɛrepɛpɛ m'ani so.
Brain & Neurological,Sensory Disturbances,Half of my face went completely numb and tingly all at once.,Me anim fã wuyɛɛ prɛko pɛ na ɛrehwanyan me te sɛ mmoawa.
Brain & Neurological,Sensory Disturbances,Half of my face went completely numb and tingly all at once.,Me anim fã baako awu koraa na ɛreyɛ me nwansanwansa amonom hɔ ara.
Brain & Neurological,Sensory Disturbances,Half of my face went completely numb and tingly all at once.,M'anim fã awu koraa na ɛreyɛ me keka bi prɛko pɛ.
Brain & Neurological,Sensory Disturbances,Half of my face went completely numb and tingly all at once.,Prɛko pɛ na me anim fã baako yɛɛ adowyee na ɛreyɛ me nwansanwansa.
Brain & Neurological,Sensory Disturbances,Half of my face went completely numb and tingly all at once.,Me anim fã baako awu tɔnn na ɛrehuruhuru me mprempren ara.
Brain & Neurological,Sensory Disturbances,I suddenly had slurred speech and couldn't form words properly.,Mpofirim ara na me tɛkrɛma yɛɛ duru na mantumi anka nsɛmfua yiye.
Brain & Neurological,Sensory Disturbances,I suddenly had slurred speech and couldn't form words properly.,Mekasa a ɛnyɛ yiye na mantumi ampae nsɛm mu yiye mprempren yi.
Brain & Neurological,Sensory Disturbances,I suddenly had slurred speech and couldn't form words properly.,Me kasa popoe mpotumutu na mantumi anka asɛm biara ampae mu.
Brain & Neurological,Sensory Disturbances,I suddenly had slurred speech and couldn't form words properly.,Mpofirim ara na me kasa dodoee na mantumi anhyehyɛ nsɛmfua yiye.
Brain & Neurological,Sensory Disturbances,I suddenly had slurred speech and couldn't form words properly.,Me tɛkrɛma mma kwan mma mentumi nkasa yiye na mekasa a ɛkyere.
Brain & Neurological,Sensory Disturbances,One side of my body went weak and heavy without warning.,Me nipadua fã baako godoee na ɛyɛɛ duru prɛko pɛ a manhu nea ɛbae.
Brain & Neurological,Sensory Disturbances,One side of my body went weak and heavy without warning.,Mpofirim ara na me fã baako ayɛ mmerɛw na ayɛ duru paa.
Brain & Neurological,Sensory Disturbances,One side of my body went weak and heavy without warning.,Me nipadua fã baako agyae adwumayɛ na ayɛ duru a anka mpo mansusuw ho.
Brain & Neurological,Sensory Disturbances,One side of my body went weak and heavy without warning.,Me fã baako yɛɛ mmerɛw na aduro nso a anyɛnsɔ.
Brain & Neurological,Sensory Disturbances,One side of my body went weak and heavy without warning.,Mpofirim ara na me nipadua fã baako awu na ayɛ duru.
Brain & Neurological,Sensory Disturbances,I have a weird crawling or electric sensation across my scalp.,Mete nka te sɛ mmoawa bi rehin me ti nwoma so anaasɛ anyinam rekeka me.
Brain & Neurological,Sensory Disturbances,I have a weird crawling or electric sensation across my scalp.,Me ti ho reyɛ me nwanwasoɔ bi te sɛ nea anyinam rekeka me saa.
Brain & Neurological,Sensory Disturbances,I have a weird crawling or electric sensation across my scalp.,Te sɛ nea nsnasnaa bi rehinhin me ti ho na mframa mpo bɔ so a ɛyɛ me nwanwa.
Brain & Neurological,Sensory Disturbances,I have a weird crawling or electric sensation across my scalp.,Mete nka te sɛ nea anyinam kanea bi retwam me ti nwoma so.
Brain & Neurological,Sensory Disturbances,I have a weird crawling or electric sensation across my scalp.,Mete nka nwanwasoɔ bi wɔ me ti ho te sɛ mmoawa a wɔrehinhin.
Chest,Cardiac-Style Pain,It feels like an elephant is sitting right on my chest.,Mete nka te sɛ ɛsono kɛse bi ate me bo so pɛɛ.
Chest,Cardiac-Style Pain,It feels like an elephant is sitting right on my chest.,Me bo so reyɛ me duru te sɛ ɛsono na ɔte me bo so.
Chest,Cardiac-Style Pain,It feels like an elephant is sitting right on my chest.,Ɛte me nka te sɛ ɛsono na osi me bo so a mintumi nnye m'ahome.
Chest,Cardiac-Style Pain,It feels like an elephant is sitting right on my chest.,M'ahomeye mu reyɛ den te sɛ nea ɛsono ate me bo so.
Chest,Cardiac-Style Pain,It feels like an elephant is sitting right on my chest.,Mete nka te sɛ nea adesoa kɛse bi te sɛ ɛsono ahyɛ me bo so.
Chest,Cardiac-Style Pain,"There's a tight, crushing weight right in the middle of my breastbone.",M'kokom mfifiri ha kyere me dendeenden te sɛ ade kɛse bi a ɛrehiahia me.
Chest,Cardiac-Style Pain,"There's a tight, crushing weight right in the middle of my breastbone.",Ade hyehyere me kokom mfinimfini hɔ te sɛ ade dodo bi a ɛredodo me.
Chest,Cardiac-Style Pain,"There's a tight, crushing weight right in the middle of my breastbone.",Mete nka sɛ biribi kɛse bi a ɛyɛ duru ahyɛ m'kokom mfinimfini hɔ dendeenden.
Chest,Cardiac-Style Pain,"There's a tight, crushing weight right in the middle of my breastbone.",Ɛyɛ me te sɛ adesoa duru bi ahyɛ m'kokom mfinimfini repia me kɔ fam.
Chest,Cardiac-Style Pain,"There's a tight, crushing weight right in the middle of my breastbone.",M'kokom tiri mfinimfini kyere me te sɛ nea yɛredidi so dendeenden.
Chest,Cardiac-Style Pain,It feels like my chest is being squeezed in a giant vice.,Ɛyɛ me te sɛ ade kɛse bi rekyere m'koko mu dendeenden.
Chest,Cardiac-Style Pain,It feels like my chest is being squeezed in a giant vice.,Mete nka sɛ m'koko mu gu mu te sɛ nea yɛde afiri bi rekyere mu.
Chest,Cardiac-Style Pain,It feels like my chest is being squeezed in a giant vice.,M'koko mu rekyere me dendeenden te sɛ ade bi a ɛmia nneɛma mu.
Chest,Cardiac-Style Pain,It feels like my chest is being squeezed in a giant vice.,Mete nka sɛ biribi remia m'koko mu dendeenden te sɛ yɛde dade-kyeree remia mu.
Chest,Cardiac-Style Pain,It feels like my chest is being squeezed in a giant vice.,M'koko mu rekyere me ma mehome yɛ den te sɛ nea biribi remia me.
Chest,Cardiac-Style Pain,"I have a deep, heavy bruise-like ache inside my chest.",Mete yaw dɔkɔɔ bi a ɛyɛ duru te sɛ opiratuo wɔ m'koko mu.
Chest,Cardiac-Style Pain,"I have a deep, heavy bruise-like ache inside my chest.",Yaw bi a ɛmubɔ te sɛ apirakuru wɔ m'koko mu tɔnn.
Chest,Cardiac-Style Pain,"I have a deep, heavy bruise-like ache inside my chest.",M'koko mu yɛ me yaw dendeenden te sɛ nea mapira wɔ hɔ.
Chest,Cardiac-Style Pain,"I have a deep, heavy bruise-like ache inside my chest.",Biribi reyɛ me yaw wɔ m'kokom te sɛ baabi a apira a ɛyɛ duru.
Chest,Cardiac-Style Pain,"I have a deep, heavy bruise-like ache inside my chest.",M'koko mu yaw no yɛ duru na ɛkɔ akyiri te sɛ opiratuo bi.
Chest,Cardiac-Style Pain,The pain started in my chest and is traveling straight up into my jaw.,Yaw no hyɛɛ aseɛ wɔ m'koko mu na ɛrekɔ tẽẽ akɔdwu m'asekyi.
Chest,Cardiac-Style Pain,The pain started in my chest and is traveling straight up into my jaw.,Ɛfifii m'kokom na yaw no rekari kɔ m'afono mu tẽẽ.
Chest,Cardiac-Style Pain,The pain started in my chest and is traveling straight up into my jaw.,Yaw bi fi m'koko mu rekɔ m'abogye mu tẽẽ.
Chest,Cardiac-Style Pain,The pain started in my chest and is traveling straight up into my jaw.,Efi m'kokom na yaw no retu kɔ m'asekyi tẽẽ.
Chest,Cardiac-Style Pain,The pain started in my chest and is traveling straight up into my jaw.,Yaw no reka fi m'koko mu rekɔ m'abogye mu pɛpɛɛpɛ.
Chest,Cardiac-Style Pain,It feels like a tight fist is clenching right behind my sternum.,Ɛyɛ me te sɛ nsa-kukua a yɛaka abom ahyɛ m'kokom tiri akyi remia me.
Chest,Cardiac-Style Pain,It feels like a tight fist is clenching right behind my sternum.,Mete nka sɛ nsa-kukua a emia dendeenden hyɛ m'kokom mfinimfini hɔ.
Chest,Cardiac-Style Pain,It feels like a tight fist is clenching right behind my sternum.,Ɛyɛ me te sɛ biribi akyere abom dendeenden te sɛ kutruku wɔ m'kokom tiri akyi.
Chest,Cardiac-Style Pain,It feels like a tight fist is clenching right behind my sternum.,Mete nka sɛ kutruku bi remia me dendeenden wɔ m'koko mfinimfini dade no akyi.
Chest,Cardiac-Style Pain,It feels like a tight fist is clenching right behind my sternum.,Biribi te sɛ kutruku a yɛamia ahyɛ m'kokom mfinimfini hɔ kyere me.
Chest,Cardiac-Style Pain,It feels like someone is gripping my heart in their bare hand.,Ɛyɛ me te sɛ obi de ne nsa amia m'akoma mu dendeenden.
Chest,Cardiac-Style Pain,It feels like someone is gripping my heart in their bare hand.,Mete nka sɛ obi asɔ m'akoma mu dendeenden rekyere.
Chest,Cardiac-Style Pain,It feels like someone is gripping my heart in their bare hand.,Ɛyɛ me te sɛ nsa foforo bi asɔ m'akoma mu kurogya remia.
Chest,Cardiac-Style Pain,It feels like someone is gripping my heart in their bare hand.,Mete nka sɛ obi de ne nsa kɛkɛ akyere m'akoma mu.
Chest,Cardiac-Style Pain,It feels like someone is gripping my heart in their bare hand.,Ɛyɛ me te sɛ obi resɔ m'akoma mu rehyɛ dendeenden wɔ ne nsam.
Chest,Respiratory & Breathing,"I'm having a sharp, stabbing pain every time I take a deep breath.","Sɛ mehome kɔ mu dɔnn a, mete yaw bi a ano yɛ nnam paa wɔ me koko mu."
Chest,Respiratory & Breathing,"I'm having a sharp, stabbing pain every time I take a deep breath.","Sɛ mɛhome kɛse biara a, me koko mu wuwɔ me te sɛ paneɛ."
Chest,Respiratory & Breathing,"I'm having a sharp, stabbing pain every time I take a deep breath.","Bere biara a mɛhome kɔ mu tenn no, ɛyaw a ano yɛ nnam te sɛ dadeɛ na ɛwɔ me mu."
Chest,Respiratory & Breathing,"I'm having a sharp, stabbing pain every time I take a deep breath.",Me koko mu wuwɔ me yaw paa bere biara a mɛgye mframa kɛse.
Chest,Respiratory & Breathing,"I'm having a sharp, stabbing pain every time I take a deep breath.","Meredon mframa kɛse biara, mete yaw bi te sɛ biribi na ɛrewɔ me koko mu."
Chest,Respiratory & Breathing,"I can't seem to catch my breath, like I'm breathing through a straw.","Mentumi nnye m'ahome yie, ɛte sɛ nea merehome afa nsuonom dadeɛ ketewa mu."
Chest,Respiratory & Breathing,"I can't seem to catch my breath, like I'm breathing through a straw.","Mentumi nnya m'ahome koraa, ɛyɛ me sɛ merehome afa kwan ketewa bi mu."
Chest,Respiratory & Breathing,"I can't seem to catch my breath, like I'm breathing through a straw.","Ɔhome no mma yie, ɛte sɛ nea mehome-kwan no asuane koraa."
Chest,Respiratory & Breathing,"I can't seem to catch my breath, like I'm breathing through a straw.","Merebrɛ ansa na manya m'ahome, te sɛ nea pɛndua mu na mframa no fa."
Chest,Respiratory & Breathing,"I can't seem to catch my breath, like I'm breathing through a straw.","Ɔhome no kyere me, ɛte sɛ nea kwan biara nni hɔ a mframa bɛfa mu."
Chest,Respiratory & Breathing,It feels like my lungs are burning when I inhale.,"Sɛ mehome mframa kɔ mu a, ɛte sɛ m'ahorow rehyɛ."
Chest,Respiratory & Breathing,It feels like my lungs are burning when I inhale.,"Sɛ megutu ahome kɔ mu a, me koko mu yɛ hye te sɛ egya."
Chest,Respiratory & Breathing,It feels like my lungs are burning when I inhale.,M'ahorow mu hyehye me bere biara a mɛgye mframa akɔ mu.
Chest,Respiratory & Breathing,It feels like my lungs are burning when I inhale.,M'ahorow yɛ me hye te sɛ nea ɛredɛre bere a merehome.
Chest,Respiratory & Breathing,It feels like my lungs are burning when I inhale.,"Sɛ merehome kɔ mu a, me mu hyehye me te sɛ egya bi na ɛwɔ m'ahorow mu."
Chest,Respiratory & Breathing,My chest hits a wall halfway through every breath.,"Sɛ merehome a, ɔhome no si pi wɔ me koko mu na ɛntumi nkɔ anim."
Chest,Respiratory & Breathing,My chest hits a wall halfway through every breath.,"Sɛ mehome kodu mfinimfini a, ɛyɛ me sɛ biribi asi me kwan."
Chest,Respiratory & Breathing,My chest hits a wall halfway through every breath.,Me koko mu to mu pɔ koro wɔ mfinimfini bere a merehome.
Chest,Respiratory & Breathing,My chest hits a wall halfway through every breath.,Ɔhome no twa mu fa na biribi asɔ mu ampa wɔ me koko mu.
Chest,Respiratory & Breathing,My chest hits a wall halfway through every breath.,Ɛte sɛ nea ɔhome no to kwan-tan wɔ me koko mu mfinimfini.
Chest,Respiratory & Breathing,My chest feels so tight my ribs won't expand.,Me koko mu akyere me araa ma me mfe mpo ntumi mpan.
Chest,Respiratory & Breathing,My chest feels so tight my ribs won't expand.,"Me koko mu akyere dodo, me mfe ntumi nna mma mframa mma mu."
Chest,Respiratory & Breathing,My chest feels so tight my ribs won't expand.,Me koko mu ayɛ hyehyeehyɛ ma me mfe ntumi mmuae mma me nnhome.
Chest,Respiratory & Breathing,My chest feels so tight my ribs won't expand.,Me mfe ntumi nnye mframa mma mu ɛfiri sɛ me koko mu akyere me dodo.
Chest,Respiratory & Breathing,My chest feels so tight my ribs won't expand.,Me koko mu ayɛ pintinn te sɛ biribi akyere me mfe ma ntumi nnhome kɛse.
Chest,Respiratory & Breathing,I feel like I'm suffocating even though I'm breathing fast.,Mefe ntɛmntɛm nso ɛte sɛ nea m'ahome retwa me.
Chest,Respiratory & Breathing,I feel like I'm suffocating even though I'm breathing fast.,Mehome ntɛmntɛm nso mete nka sɛ mereku mu m'ahome.
Chest,Respiratory & Breathing,I feel like I'm suffocating even though I'm breathing fast.,"Mekɔ so home ntɛmntɛm deɛ, nso mete nka sɛ mframa biara nni mu a merehome yi."
Chest,Respiratory & Breathing,I feel like I'm suffocating even though I'm breathing fast.,"Ɛwom sɛ merehome ntɛmntɛm deɛ, nso m'anim rediri me na mframa mma mu."
Chest,Respiratory & Breathing,I feel like I'm suffocating even though I'm breathing fast.,Meregye m'ahome ntɛmntɛm nanso mehome reku me.
Chest,Respiratory & Breathing,Every time I cough it feels like my lungs are tearing.,"Sɛ mɛbɔ wa biara a, ɛte sɛ nea me mpewa resunsuan."
Chest,Respiratory & Breathing,Every time I cough it feels like my lungs are tearing.,"Dabiara a mɛbɔ wa yi, me mpewa mu yɛ me ya te sɛ nea ɛretete."
Chest,Respiratory & Breathing,Every time I cough it feels like my lungs are tearing.,"Wabɔ biara a mɛbɔ no, ɛyɛ me sɛ me mpewa retete mu."
Chest,Respiratory & Breathing,Every time I cough it feels like my lungs are tearing.,"Sɛ mebɔ wa a, me mpewa mu tetetete me sɛ nea yɛretetew mu."
Chest,Respiratory & Breathing,Every time I cough it feels like my lungs are tearing.,"Dabiara a mɛbɔ wa no, ɛte sɛ nea me mpewa mu reputepute."
Chest,Respiratory & Breathing,I can hear a whistling or rattling when I breathe out.,"Sɛ migu m’ahome a, mete sɛ biribi rehyehyɛ anaa ɛreyɛ hwee m’akyi."
Chest,Respiratory & Breathing,I can hear a whistling or rattling when I breathe out.,"Sɛ mihwim m'ahome gu adiwo a, mete hwee-hwee anaa nnyigyei bi m'akyi."
Chest,Respiratory & Breathing,I can hear a whistling or rattling when I breathe out.,"Sɛ megu ahome a, me bo mu yɛ hwee anaa nkere-nkere."
Chest,Respiratory & Breathing,I can hear a whistling or rattling when I breathe out.,Mete nnyigyei te sɛ oburoni ntotorobento anaa biribi a ɛrewosow wɔ me bo mu sɛ migu m’ahome.
Chest,Respiratory & Breathing,I can hear a whistling or rattling when I breathe out.,"Sɛ migye m'ahome fi mu a, mete aben nnyigyei anaa biribi a ɛregura me mu."
